time,packet_count
6.003537178039550781e-01,1.000000000000000000e+00
7.519030570983886719e-01,2.000000000000000000e+00
1.149941921234130859e+00,3.000000000000000000e+00
1.359421730041503906e+00,4.000000000000000000e+00
1.606548786163330078e+00,5.000000000000000000e+00
2.264876127243041992e+00,6.000000000000000000e+00
2.567139625549316406e+00,7.000000000000000000e+00
2.766071557998657227e+00,8.000000000000000000e+00
3.906401872634887695e+00,9.000000000000000000e+00
4.553081750869750977e+00,1.000000000000000000e+01
4.752176046371459961e+00,1.100000000000000000e+01
5.703756809234619141e+00,1.200000000000000000e+01
5.753317832946777344e+00,1.300000000000000000e+01
6.153539657592773438e+00,1.400000000000000000e+01
6.454969644546508789e+00,1.500000000000000000e+01
6.504399299621582031e+00,1.600000000000000000e+01
7.052597045898437500e+00,1.700000000000000000e+01
7.500589132308959961e+00,1.800000000000000000e+01
7.948878288269042969e+00,1.900000000000000000e+01
7.998521327972412109e+00,2.000000000000000000e+01
8.856030941009521484e+00,2.100000000000000000e+01
8.905499219894409180e+00,2.200000000000000000e+01
9.255997419357299805e+00,2.300000000000000000e+01
9.305598258972167969e+00,2.400000000000000000e+01
9.853029966354370117e+00,2.500000000000000000e+01
1.020377135276794434e+01,2.600000000000000000e+01
1.066232633590698242e+01,2.700000000000000000e+01
1.135480594635009766e+01,2.800000000000000000e+01
1.140418601036071777e+01,2.900000000000000000e+01
1.190078520774841309e+01,3.000000000000000000e+01
1.195025682449340820e+01,3.100000000000000000e+01
1.199985718727111816e+01,3.200000000000000000e+01
1.230125355720520020e+01,3.300000000000000000e+01
1.235237073898315430e+01,3.400000000000000000e+01
1.275054001808166504e+01,3.500000000000000000e+01
1.279999995231628418e+01,3.600000000000000000e+01
1.334630417823791504e+01,3.700000000000000000e+01
1.414658427238464355e+01,3.800000000000000000e+01
1.459473896026611328e+01,3.900000000000000000e+01
1.464548563957214355e+01,4.000000000000000000e+01
1.484990262985229492e+01,4.100000000000000000e+01
1.525508618354797363e+01,4.200000000000000000e+01
1.575907945632934570e+01,4.300000000000000000e+01
1.601043081283569336e+01,4.400000000000000000e+01
1.605987882614135742e+01,4.500000000000000000e+01
1.636293220520019531e+01,4.600000000000000000e+01
1.706465220451354980e+01,4.700000000000000000e+01
1.711447501182556152e+01,4.800000000000000000e+01
1.766462612152099609e+01,4.900000000000000000e+01
1.781695532798767090e+01,5.000000000000000000e+01
1.836237263679504395e+01,5.100000000000000000e+01
1.841181659698486328e+01,5.200000000000000000e+01
1.900661039352416992e+01,5.300000000000000000e+01
1.905617356300354004e+01,5.400000000000000000e+01
1.960234999656677246e+01,5.500000000000000000e+01
2.014970397949218750e+01,5.600000000000000000e+01
2.045145225524902344e+01,5.700000000000000000e+01
