time,packet_count
1.443862915039062500e-01,1.000000000000000000e+00
2.582728862762451172e-01,2.000000000000000000e+00
3.314852714538574219e-01,3.000000000000000000e+00
4.046599864959716797e-01,4.000000000000000000e+00
4.799964427947998047e-01,5.000000000000000000e+00
5.553252696990966797e-01,6.000000000000000000e+00
6.285102367401123047e-01,7.000000000000000000e+00
7.018511295318603516e-01,8.000000000000000000e+00
7.774534225463867188e-01,9.000000000000000000e+00
8.526289463043212891e-01,1.000000000000000000e+01
9.278604984283447266e-01,1.100000000000000000e+01
1.002915382385253906e+00,1.200000000000000000e+01
1.149901628494262695e+00,1.300000000000000000e+01
1.226157903671264648e+00,1.400000000000000000e+01
1.299576044082641602e+00,1.500000000000000000e+01
1.372763395309448242e+00,1.600000000000000000e+01
1.448566913604736328e+00,1.700000000000000000e+01
1.524195909500122070e+00,1.800000000000000000e+01
1.599569082260131836e+00,1.900000000000000000e+01
1.674937963485717773e+00,2.000000000000000000e+01
1.750389099121093750e+00,2.100000000000000000e+01
1.826004505157470703e+00,2.200000000000000000e+01
1.901821851730346680e+00,2.300000000000000000e+01
1.977182149887084961e+00,2.400000000000000000e+01
2.052470207214355469e+00,2.500000000000000000e+01
2.127782106399536133e+00,2.600000000000000000e+01
2.420527219772338867e+00,2.700000000000000000e+01
2.513906240463256836e+00,2.800000000000000000e+01
2.587096214294433594e+00,2.900000000000000000e+01
2.660272359848022461e+00,3.000000000000000000e+01
2.733442306518554688e+00,3.100000000000000000e+01
2.826854944229125977e+00,3.200000000000000000e+01
2.900017976760864258e+00,3.300000000000000000e+01
2.993437767028808594e+00,3.400000000000000000e+01
3.068687438964843750e+00,3.500000000000000000e+01
3.144692420959472656e+00,3.600000000000000000e+01
3.217942953109741211e+00,3.700000000000000000e+01
3.293402194976806641e+00,3.800000000000000000e+01
3.387707710266113281e+00,3.900000000000000000e+01
3.463915586471557617e+00,4.000000000000000000e+01
3.557301998138427734e+00,4.100000000000000000e+01
3.630698442459106445e+00,4.200000000000000000e+01
3.704048633575439453e+00,4.300000000000000000e+01
3.797691583633422852e+00,4.400000000000000000e+01
3.891027688980102539e+00,4.500000000000000000e+01
3.964257478713989258e+00,4.600000000000000000e+01
