time,packet_count
1.087930202484130859e-01,1.000000000000000000e+00
1.855294704437255859e-01,2.000000000000000000e+00
2.608006000518798828e-01,3.000000000000000000e+00
3.356704711914062500e-01,4.000000000000000000e+00
4.105355739593505859e-01,5.000000000000000000e+00
4.853036403656005859e-01,6.000000000000000000e+00
5.600304603576660156e-01,7.000000000000000000e+00
6.347551345825195312e-01,8.000000000000000000e+00
7.097470760345458984e-01,9.000000000000000000e+00
7.847201824188232422e-01,1.000000000000000000e+01
8.576469421386718750e-01,1.100000000000000000e+01
9.325652122497558594e-01,1.200000000000000000e+01
6.066893100738525391e+00,1.300000000000000000e+01
6.139909505844116211e+00,1.400000000000000000e+01
6.215385437011718750e+00,1.500000000000000000e+01
6.290144205093383789e+00,1.600000000000000000e+01
6.437487602233886719e+00,1.700000000000000000e+01
6.512306213378906250e+00,1.800000000000000000e+01
6.587197542190551758e+00,1.900000000000000000e+01
6.661990642547607422e+00,2.000000000000000000e+01
6.736918687820434570e+00,2.100000000000000000e+01
6.811843395233154297e+00,2.200000000000000000e+01
6.886708021163940430e+00,2.300000000000000000e+01
6.961559057235717773e+00,2.400000000000000000e+01
7.037212371826171875e+00,2.500000000000000000e+01
7.112457513809204102e+00,2.600000000000000000e+01
7.188533782958984375e+00,2.700000000000000000e+01
7.264911413192749023e+00,2.800000000000000000e+01
7.340258598327636719e+00,2.900000000000000000e+01
7.415082931518554688e+00,3.000000000000000000e+01
7.489907026290893555e+00,3.100000000000000000e+01
7.562905311584472656e+00,3.200000000000000000e+01
7.637935400009155273e+00,3.300000000000000000e+01
7.712774038314819336e+00,3.400000000000000000e+01
7.859987497329711914e+00,3.500000000000000000e+01
7.934688091278076172e+00,3.600000000000000000e+01
8.009548902511596680e+00,3.700000000000000000e+01
8.084528923034667969e+00,3.800000000000000000e+01
8.159389972686767578e+00,3.900000000000000000e+01
8.234222173690795898e+00,4.000000000000000000e+01
8.309109210968017578e+00,4.100000000000000000e+01
8.383914232254028320e+00,4.200000000000000000e+01
8.458658695220947266e+00,4.300000000000000000e+01
8.531500816345214844e+00,4.400000000000000000e+01
8.606650114059448242e+00,4.500000000000000000e+01
8.683771610260009766e+00,4.600000000000000000e+01
8.758541584014892578e+00,4.700000000000000000e+01
8.833320856094360352e+00,4.800000000000000000e+01
8.980495929718017578e+00,4.900000000000000000e+01
9.055597305297851562e+00,5.000000000000000000e+01
9.130441665649414062e+00,5.100000000000000000e+01
9.206082344055175781e+00,5.200000000000000000e+01
9.281063318252563477e+00,5.300000000000000000e+01
9.355922222137451172e+00,5.400000000000000000e+01
9.430771589279174805e+00,5.500000000000000000e+01
9.505505084991455078e+00,5.600000000000000000e+01
9.580289602279663086e+00,5.700000000000000000e+01
9.655010461807250977e+00,5.800000000000000000e+01
9.729891538619995117e+00,5.900000000000000000e+01
9.802944421768188477e+00,6.000000000000000000e+01
9.878068923950195312e+00,6.100000000000000000e+01
9.952664852142333984e+00,6.200000000000000000e+01
1.009993386268615723e+01,6.300000000000000000e+01
1.017493152618408203e+01,6.400000000000000000e+01
1.024978733062744141e+01,6.500000000000000000e+01
1.032472658157348633e+01,6.600000000000000000e+01
1.039965701103210449e+01,6.700000000000000000e+01
1.047441411018371582e+01,6.800000000000000000e+01
1.054920363426208496e+01,6.900000000000000000e+01
1.062401556968688965e+01,7.000000000000000000e+01
1.069906163215637207e+01,7.100000000000000000e+01
1.077207183837890625e+01,7.200000000000000000e+01
1.084721255302429199e+01,7.300000000000000000e+01
1.092177438735961914e+01,7.400000000000000000e+01
1.106921029090881348e+01,7.500000000000000000e+01
1.114405298233032227e+01,7.600000000000000000e+01
1.121898984909057617e+01,7.700000000000000000e+01
1.129381871223449707e+01,7.800000000000000000e+01
1.136876034736633301e+01,7.900000000000000000e+01
1.144354867935180664e+01,8.000000000000000000e+01
1.151830601692199707e+01,8.100000000000000000e+01
1.159328627586364746e+01,8.200000000000000000e+01
1.166835498809814453e+01,8.300000000000000000e+01
1.174323225021362305e+01,8.400000000000000000e+01
1.181625652313232422e+01,8.500000000000000000e+01
1.189124822616577148e+01,8.600000000000000000e+01
1.196581530570983887e+01,8.700000000000000000e+01
1.211388587951660156e+01,8.800000000000000000e+01
1.218908929824829102e+01,8.900000000000000000e+01
1.226472806930541992e+01,9.000000000000000000e+01
1.233957934379577637e+01,9.100000000000000000e+01
1.241448235511779785e+01,9.200000000000000000e+01
1.248960709571838379e+01,9.300000000000000000e+01
1.256612968444824219e+01,9.400000000000000000e+01
1.264374113082885742e+01,9.500000000000000000e+01
1.272015404701232910e+01,9.600000000000000000e+01
1.280410480499267578e+01,9.700000000000000000e+01
1.287735247611999512e+01,9.800000000000000000e+01
1.295466613769531250e+01,9.900000000000000000e+01
1.302762341499328613e+01,1.000000000000000000e+02
1.310419654846191406e+01,1.010000000000000000e+02
1.318023180961608887e+01,1.020000000000000000e+02
1.325760149955749512e+01,1.030000000000000000e+02
1.333119559288024902e+01,1.040000000000000000e+02
1.340736532211303711e+01,1.050000000000000000e+02
1.348451638221740723e+01,1.060000000000000000e+02
1.355723309516906738e+01,1.070000000000000000e+02
1.363244533538818359e+01,1.080000000000000000e+02
1.370720195770263672e+01,1.090000000000000000e+02
1.385447931289672852e+01,1.100000000000000000e+02
1.392925620079040527e+01,1.110000000000000000e+02
1.400413727760314941e+01,1.120000000000000000e+02
1.407908391952514648e+01,1.130000000000000000e+02
1.415394043922424316e+01,1.140000000000000000e+02
1.422889685630798340e+01,1.150000000000000000e+02
1.430378675460815430e+01,1.160000000000000000e+02
1.437861537933349609e+01,1.170000000000000000e+02
1.445338344573974609e+01,1.180000000000000000e+02
1.452809309959411621e+01,1.190000000000000000e+02
1.460115766525268555e+01,1.200000000000000000e+02
1.467626190185546875e+01,1.210000000000000000e+02
1.475102901458740234e+01,1.220000000000000000e+02
1.489835238456726074e+01,1.230000000000000000e+02
1.497315311431884766e+01,1.240000000000000000e+02
1.504818439483642578e+01,1.250000000000000000e+02
1.512294936180114746e+01,1.260000000000000000e+02
1.519858193397521973e+01,1.270000000000000000e+02
1.527394843101501465e+01,1.280000000000000000e+02
1.534875035285949707e+01,1.290000000000000000e+02
1.542363858222961426e+01,1.300000000000000000e+02
1.549845480918884277e+01,1.310000000000000000e+02
1.557316470146179199e+01,1.320000000000000000e+02
1.564606237411499023e+01,1.330000000000000000e+02
1.572120761871337891e+01,1.340000000000000000e+02
1.579596495628356934e+01,1.350000000000000000e+02
1.594308042526245117e+01,1.360000000000000000e+02
1.601794385910034180e+01,1.370000000000000000e+02
1.609279727935791016e+01,1.380000000000000000e+02
1.616789245605468750e+01,1.390000000000000000e+02
1.624282956123352051e+01,1.400000000000000000e+02
1.631772828102111816e+01,1.410000000000000000e+02
1.639263486862182617e+01,1.420000000000000000e+02
1.646739149093627930e+01,1.430000000000000000e+02
1.654208588600158691e+01,1.440000000000000000e+02
1.661493158340454102e+01,1.450000000000000000e+02
1.669180655479431152e+01,1.460000000000000000e+02
1.676654672622680664e+01,1.470000000000000000e+02
1.684120440483093262e+01,1.480000000000000000e+02
1.691589069366455078e+01,1.490000000000000000e+02
1.706341767311096191e+01,1.500000000000000000e+02
1.713830208778381348e+01,1.510000000000000000e+02
1.721337914466857910e+01,1.520000000000000000e+02
1.728830122947692871e+01,1.530000000000000000e+02
1.736321139335632324e+01,1.540000000000000000e+02
1.743802452087402344e+01,1.550000000000000000e+02
1.751277279853820801e+01,1.560000000000000000e+02
1.758759832382202148e+01,1.570000000000000000e+02
1.766324591636657715e+01,1.580000000000000000e+02
1.773837161064147949e+01,1.590000000000000000e+02
1.781330490112304688e+01,1.600000000000000000e+02
1.788629937171936035e+01,1.610000000000000000e+02
1.796122288703918457e+01,1.620000000000000000e+02
1.803649067878723145e+01,1.630000000000000000e+02
1.811120629310607910e+01,1.640000000000000000e+02
1.818395376205444336e+01,1.650000000000000000e+02
1.826290965080261230e+01,1.660000000000000000e+02
1.841009283065795898e+01,1.670000000000000000e+02
1.848505210876464844e+01,1.680000000000000000e+02
1.855979871749877930e+01,1.690000000000000000e+02
1.863465452194213867e+01,1.700000000000000000e+02
1.870963501930236816e+01,1.710000000000000000e+02
1.878479743003845215e+01,1.720000000000000000e+02
1.885973453521728516e+01,1.730000000000000000e+02
1.893455290794372559e+01,1.740000000000000000e+02
1.900933790206909180e+01,1.750000000000000000e+02
1.908227443695068359e+01,1.760000000000000000e+02
1.915792059898376465e+01,1.770000000000000000e+02
1.923272013664245605e+01,1.780000000000000000e+02
1.930746722221374512e+01,1.790000000000000000e+02
1.945482230186462402e+01,1.800000000000000000e+02
1.952960777282714844e+01,1.810000000000000000e+02
1.960445666313171387e+01,1.820000000000000000e+02
1.967943620681762695e+01,1.830000000000000000e+02
1.975457096099853516e+01,1.840000000000000000e+02
1.982938528060913086e+01,1.850000000000000000e+02
1.990425395965576172e+01,1.860000000000000000e+02
1.997906875610351562e+01,1.870000000000000000e+02
2.005408954620361328e+01,1.880000000000000000e+02
2.012893319129943848e+01,1.890000000000000000e+02
2.020201992988586426e+01,1.900000000000000000e+02
2.027704167366027832e+01,1.910000000000000000e+02
2.035168552398681641e+01,1.920000000000000000e+02
2.049868559837341309e+01,1.930000000000000000e+02
2.057354593276977539e+01,1.940000000000000000e+02
2.064839529991149902e+01,1.950000000000000000e+02
2.072332286834716797e+01,1.960000000000000000e+02
2.079826259613037109e+01,1.970000000000000000e+02
2.087313294410705566e+01,1.980000000000000000e+02
2.094793224334716797e+01,1.990000000000000000e+02
2.102280545234680176e+01,2.000000000000000000e+02
2.109766364097595215e+01,2.010000000000000000e+02
2.117063379287719727e+01,2.020000000000000000e+02
2.124579834938049316e+01,2.030000000000000000e+02
2.132025814056396484e+01,2.040000000000000000e+02
2.146743631362915039e+01,2.050000000000000000e+02
2.154217720031738281e+01,2.060000000000000000e+02
2.161703133583068848e+01,2.070000000000000000e+02
2.169283151626586914e+01,2.080000000000000000e+02
2.176842141151428223e+01,2.090000000000000000e+02
2.184329080581665039e+01,2.100000000000000000e+02
2.191816115379333496e+01,2.110000000000000000e+02
2.199296426773071289e+01,2.120000000000000000e+02
2.206789135932922363e+01,2.130000000000000000e+02
2.214267849922180176e+01,2.140000000000000000e+02
2.221573185920715332e+01,2.150000000000000000e+02
2.229078102111816406e+01,2.160000000000000000e+02
2.236551308631896973e+01,2.170000000000000000e+02
2.251264667510986328e+01,2.180000000000000000e+02
2.258738422393798828e+01,2.190000000000000000e+02
2.266222953796386719e+01,2.200000000000000000e+02
2.273711204528808594e+01,2.210000000000000000e+02
2.281194949150085449e+01,2.220000000000000000e+02
2.288678455352783203e+01,2.230000000000000000e+02
2.296176791191101074e+01,2.240000000000000000e+02
2.303743195533752441e+01,2.250000000000000000e+02
2.311273860931396484e+01,2.260000000000000000e+02
2.318856120109558105e+01,2.270000000000000000e+02
2.326390361785888672e+01,2.280000000000000000e+02
2.333866977691650391e+01,2.290000000000000000e+02
2.341160774230957031e+01,2.300000000000000000e+02
2.348652601242065430e+01,2.310000000000000000e+02
2.356122231483459473e+01,2.320000000000000000e+02
2.370870113372802734e+01,2.330000000000000000e+02
2.378362035751342773e+01,2.340000000000000000e+02
2.385854339599609375e+01,2.350000000000000000e+02
2.393345260620117188e+01,2.360000000000000000e+02
2.400825500488281250e+01,2.370000000000000000e+02
2.408311963081359863e+01,2.380000000000000000e+02
2.415814137458801270e+01,2.390000000000000000e+02
2.423313140869140625e+01,2.400000000000000000e+02
2.430789804458618164e+01,2.410000000000000000e+02
2.438269925117492676e+01,2.420000000000000000e+02
2.445551133155822754e+01,2.430000000000000000e+02
2.453036546707153320e+01,2.440000000000000000e+02
2.460486483573913574e+01,2.450000000000000000e+02
2.467735338211059570e+01,2.460000000000000000e+02
2.475251388549804688e+01,2.470000000000000000e+02
2.482744622230529785e+01,2.480000000000000000e+02
2.490230417251586914e+01,2.490000000000000000e+02
2.497725820541381836e+01,2.500000000000000000e+02
2.505233979225158691e+01,2.510000000000000000e+02
2.512718963623046875e+01,2.520000000000000000e+02
2.520032000541687012e+01,2.530000000000000000e+02
2.527340674400329590e+01,2.540000000000000000e+02
2.534857130050659180e+01,2.550000000000000000e+02
2.542330932617187500e+01,2.560000000000000000e+02
2.557056117057800293e+01,2.570000000000000000e+02
2.564535617828369141e+01,2.580000000000000000e+02
2.572029471397399902e+01,2.590000000000000000e+02
2.579508066177368164e+01,2.600000000000000000e+02
2.587000966072082520e+01,2.610000000000000000e+02
2.594486069679260254e+01,2.620000000000000000e+02
2.602004790306091309e+01,2.630000000000000000e+02
2.609489488601684570e+01,2.640000000000000000e+02
2.616969895362854004e+01,2.650000000000000000e+02
2.624459743499755859e+01,2.660000000000000000e+02
2.631743454933166504e+01,2.670000000000000000e+02
2.639253115653991699e+01,2.680000000000000000e+02
2.646716260910034180e+01,2.690000000000000000e+02
2.661426472663879395e+01,2.700000000000000000e+02
2.669002461433410645e+01,2.710000000000000000e+02
2.676600265502929688e+01,2.720000000000000000e+02
2.684127163887023926e+01,2.730000000000000000e+02
2.691613054275512695e+01,2.740000000000000000e+02
2.699092578887939453e+01,2.750000000000000000e+02
2.706580638885498047e+01,2.760000000000000000e+02
2.714064979553222656e+01,2.770000000000000000e+02
2.721563363075256348e+01,2.780000000000000000e+02
2.729052495956420898e+01,2.790000000000000000e+02
2.736542677879333496e+01,2.800000000000000000e+02
2.744029068946838379e+01,2.810000000000000000e+02
2.751319360733032227e+01,2.820000000000000000e+02
2.758819890022277832e+01,2.830000000000000000e+02
2.766275644302368164e+01,2.840000000000000000e+02
2.781021618843078613e+01,2.850000000000000000e+02
2.788511061668395996e+01,2.860000000000000000e+02
2.795995974540710449e+01,2.870000000000000000e+02
2.803532028198242188e+01,2.880000000000000000e+02
2.811058807373046875e+01,2.890000000000000000e+02
2.818673515319824219e+01,2.900000000000000000e+02
2.826295351982116699e+01,2.910000000000000000e+02
2.833827948570251465e+01,2.920000000000000000e+02
2.841312193870544434e+01,2.930000000000000000e+02
2.848795819282531738e+01,2.940000000000000000e+02
2.856274127960205078e+01,2.950000000000000000e+02
2.863762211799621582e+01,2.960000000000000000e+02
2.871256661415100098e+01,2.970000000000000000e+02
2.878742599487304688e+01,2.980000000000000000e+02
2.886049461364746094e+01,2.990000000000000000e+02
2.893547630310058594e+01,3.000000000000000000e+02
2.901034235954284668e+01,3.010000000000000000e+02
2.915779995918273926e+01,3.020000000000000000e+02
2.923276329040527344e+01,3.030000000000000000e+02
2.930760979652404785e+01,3.040000000000000000e+02
2.938235187530517578e+01,3.050000000000000000e+02
2.945718288421630859e+01,3.060000000000000000e+02
2.953189849853515625e+01,3.070000000000000000e+02
2.960670256614685059e+01,3.080000000000000000e+02
2.968192648887634277e+01,3.090000000000000000e+02
2.975728082656860352e+01,3.100000000000000000e+02
2.983218145370483398e+01,3.110000000000000000e+02
2.990521883964538574e+01,3.120000000000000000e+02
2.998006057739257812e+01,3.130000000000000000e+02
3.005474019050598145e+01,3.140000000000000000e+02
3.020262885093688965e+01,3.150000000000000000e+02
3.027807641029357910e+01,3.160000000000000000e+02
3.035289692878723145e+01,3.170000000000000000e+02
3.042773723602294922e+01,3.180000000000000000e+02
3.050250196456909180e+01,3.190000000000000000e+02
3.057722544670104980e+01,3.200000000000000000e+02
3.065197491645812988e+01,3.210000000000000000e+02
3.072686171531677246e+01,3.220000000000000000e+02
3.080187749862670898e+01,3.230000000000000000e+02
3.087680006027221680e+01,3.240000000000000000e+02
3.094955539703369141e+01,3.250000000000000000e+02
3.102446341514587402e+01,3.260000000000000000e+02
3.109909033775329590e+01,3.270000000000000000e+02
3.124651241302490234e+01,3.280000000000000000e+02
3.132136917114257812e+01,3.290000000000000000e+02
