time,packet_count
7.789087295532226562e-02,1.000000000000000000e+00
1.533658504486083984e-01,2.000000000000000000e+00
3.023746013641357422e-01,3.000000000000000000e+00
3.756272792816162109e-01,4.000000000000000000e+00
5.422456264495849609e-01,5.000000000000000000e+00
6.182363033294677734e-01,6.000000000000000000e+00
7.396328449249267578e-01,7.000000000000000000e+00
8.314936161041259766e-01,8.000000000000000000e+00
9.048776626586914062e-01,9.000000000000000000e+00
9.781134128570556641e-01,1.000000000000000000e+01
1.053550481796264648e+00,1.100000000000000000e+01
1.129401206970214844e+00,1.200000000000000000e+01
1.208581924438476562e+00,1.300000000000000000e+01
1.283945083618164062e+00,1.400000000000000000e+01
1.362276077270507812e+00,1.500000000000000000e+01
1.437030076980590820e+00,1.600000000000000000e+01
1.513726949691772461e+00,1.700000000000000000e+01
1.587405920028686523e+00,1.800000000000000000e+01
1.661725282669067383e+00,1.900000000000000000e+01
1.738736629486083984e+00,2.000000000000000000e+01
1.812527894973754883e+00,2.100000000000000000e+01
1.889421224594116211e+00,2.200000000000000000e+01
1.962646722793579102e+00,2.300000000000000000e+01
2.037957906723022461e+00,2.400000000000000000e+01
2.113193511962890625e+00,2.500000000000000000e+01
2.188495874404907227e+00,2.600000000000000000e+01
2.263824462890625000e+00,2.700000000000000000e+01
2.337082624435424805e+00,2.800000000000000000e+01
2.412435770034790039e+00,2.900000000000000000e+01
2.558405399322509766e+00,3.000000000000000000e+01
2.631634950637817383e+00,3.100000000000000000e+01
2.725263595581054688e+00,3.200000000000000000e+01
2.799313783645629883e+00,3.300000000000000000e+01
2.872986555099487305e+00,3.400000000000000000e+01
2.966578245162963867e+00,3.500000000000000000e+01
3.040025711059570312e+00,3.600000000000000000e+01
3.113197565078735352e+00,3.700000000000000000e+01
3.188596010208129883e+00,3.800000000000000000e+01
3.263970136642456055e+00,3.900000000000000000e+01
3.339255571365356445e+00,4.000000000000000000e+01
3.414509296417236328e+00,4.100000000000000000e+01
3.489784002304077148e+00,4.200000000000000000e+01
3.783002376556396484e+00,4.300000000000000000e+01
3.856207132339477539e+00,4.400000000000000000e+01
3.929365873336791992e+00,4.500000000000000000e+01
4.004730463027954102e+00,4.600000000000000000e+01
4.080085277557373047e+00,4.700000000000000000e+01
4.246994972229003906e+00,4.800000000000000000e+01
4.320176601409912109e+00,4.900000000000000000e+01
4.539958953857421875e+00,5.000000000000000000e+01
4.613170623779296875e+00,5.100000000000000000e+01
4.686316728591918945e+00,5.200000000000000000e+01
4.761830568313598633e+00,5.300000000000000000e+01
4.837228298187255859e+00,5.400000000000000000e+01
4.912996292114257812e+00,5.500000000000000000e+01
4.988467454910278320e+00,5.600000000000000000e+01
5.214046239852905273e+00,5.700000000000000000e+01
5.286851167678833008e+00,5.800000000000000000e+01
5.439564943313598633e+00,5.900000000000000000e+01
5.516018390655517578e+00,6.000000000000000000e+01
5.679100751876831055e+00,6.100000000000000000e+01
5.850614786148071289e+00,6.200000000000000000e+01
6.003923416137695312e+00,6.300000000000000000e+01
6.079585552215576172e+00,6.400000000000000000e+01
6.159546852111816406e+00,6.500000000000000000e+01
6.288002490997314453e+00,6.600000000000000000e+01
6.391689538955688477e+00,6.700000000000000000e+01
6.626453161239624023e+00,6.800000000000000000e+01
6.704286098480224609e+00,6.900000000000000000e+01
6.816829204559326172e+00,7.000000000000000000e+01
7.125649690628051758e+00,7.100000000000000000e+01
7.219195127487182617e+00,7.200000000000000000e+01
7.307102680206298828e+00,7.300000000000000000e+01
7.386471509933471680e+00,7.400000000000000000e+01
7.468728303909301758e+00,7.500000000000000000e+01
7.544523477554321289e+00,7.600000000000000000e+01
7.694189071655273438e+00,7.700000000000000000e+01
7.791008234024047852e+00,7.800000000000000000e+01
7.864939212799072266e+00,7.900000000000000000e+01
8.035324335098266602e+00,8.000000000000000000e+01
8.108567476272583008e+00,8.100000000000000000e+01
8.183951377868652344e+00,8.200000000000000000e+01
8.259934902191162109e+00,8.300000000000000000e+01
8.335829257965087891e+00,8.400000000000000000e+01
8.411160469055175781e+00,8.500000000000000000e+01
8.486294746398925781e+00,8.600000000000000000e+01
8.561526060104370117e+00,8.700000000000000000e+01
8.730196952819824219e+00,8.800000000000000000e+01
8.803325891494750977e+00,8.900000000000000000e+01
8.878567457199096680e+00,9.000000000000000000e+01
8.954229354858398438e+00,9.100000000000000000e+01
9.102674007415771484e+00,9.200000000000000000e+01
9.178788900375366211e+00,9.300000000000000000e+01
9.253680944442749023e+00,9.400000000000000000e+01
9.399589776992797852e+00,9.500000000000000000e+01
9.472815990447998047e+00,9.600000000000000000e+01
9.546040534973144531e+00,9.700000000000000000e+01
9.621329545974731445e+00,9.800000000000000000e+01
9.696627140045166016e+00,9.900000000000000000e+01
9.792079925537109375e+00,1.000000000000000000e+02
9.865327596664428711e+00,1.010000000000000000e+02
9.938468217849731445e+00,1.020000000000000000e+02
1.001378560066223145e+01,1.030000000000000000e+02
1.008897805213928223e+01,1.040000000000000000e+02
1.016215229034423828e+01,1.050000000000000000e+02
1.038168239593505859e+01,1.060000000000000000e+02
1.045703935623168945e+01,1.070000000000000000e+02
1.053024578094482422e+01,1.080000000000000000e+02
1.062572669982910156e+01,1.090000000000000000e+02
1.069895124435424805e+01,1.100000000000000000e+02
1.077219748497009277e+01,1.110000000000000000e+02
1.084777593612670898e+01,1.120000000000000000e+02
1.092308092117309570e+01,1.130000000000000000e+02
1.099837541580200195e+01,1.140000000000000000e+02
1.107373809814453125e+01,1.150000000000000000e+02
1.114897727966308594e+01,1.160000000000000000e+02
1.126488208770751953e+01,1.170000000000000000e+02
1.141092371940612793e+01,1.180000000000000000e+02
1.148411750793457031e+01,1.190000000000000000e+02
1.155928015708923340e+01,1.200000000000000000e+02
1.163449835777282715e+01,1.210000000000000000e+02
1.171190500259399414e+01,1.220000000000000000e+02
1.178823614120483398e+01,1.230000000000000000e+02
1.186136865615844727e+01,1.240000000000000000e+02
1.195701551437377930e+01,1.250000000000000000e+02
1.203023195266723633e+01,1.260000000000000000e+02
1.210344815254211426e+01,1.270000000000000000e+02
1.217895650863647461e+01,1.280000000000000000e+02
1.225458645820617676e+01,1.290000000000000000e+02
1.232979345321655273e+01,1.300000000000000000e+02
1.240498232841491699e+01,1.310000000000000000e+02
1.269927835464477539e+01,1.320000000000000000e+02
1.277244925498962402e+01,1.330000000000000000e+02
1.284559321403503418e+01,1.340000000000000000e+02
1.292081999778747559e+01,1.350000000000000000e+02
1.299602484703063965e+01,1.360000000000000000e+02
1.307125663757324219e+01,1.370000000000000000e+02
1.314647006988525391e+01,1.380000000000000000e+02
1.336906886100769043e+01,1.390000000000000000e+02
1.351535487174987793e+01,1.400000000000000000e+02
1.359095239639282227e+01,1.410000000000000000e+02
1.366438436508178711e+01,1.420000000000000000e+02
1.374043488502502441e+01,1.430000000000000000e+02
1.381394982337951660e+01,1.440000000000000000e+02
1.388946843147277832e+01,1.450000000000000000e+02
1.396520638465881348e+01,1.460000000000000000e+02
1.404046082496643066e+01,1.470000000000000000e+02
1.411574864387512207e+01,1.480000000000000000e+02
1.419104027748107910e+01,1.490000000000000000e+02
1.426420974731445312e+01,1.500000000000000000e+02
1.448391938209533691e+01,1.510000000000000000e+02
1.455708289146423340e+01,1.520000000000000000e+02
1.463023757934570312e+01,1.530000000000000000e+02
1.470585131645202637e+01,1.540000000000000000e+02
1.477910351753234863e+01,1.550000000000000000e+02
1.487243676185607910e+01,1.560000000000000000e+02
1.494560623168945312e+01,1.570000000000000000e+02
1.516519451141357422e+01,1.580000000000000000e+02
1.524350094795227051e+01,1.590000000000000000e+02
1.531898474693298340e+01,1.600000000000000000e+02
1.539229393005371094e+01,1.610000000000000000e+02
1.546546125411987305e+01,1.620000000000000000e+02
1.553866863250732422e+01,1.630000000000000000e+02
1.561413073539733887e+01,1.640000000000000000e+02
1.568939542770385742e+01,1.650000000000000000e+02
1.585603618621826172e+01,1.660000000000000000e+02
1.592924451828002930e+01,1.670000000000000000e+02
1.615032863616943359e+01,1.680000000000000000e+02
1.622357416152954102e+01,1.690000000000000000e+02
1.629731416702270508e+01,1.700000000000000000e+02
1.637307405471801758e+01,1.710000000000000000e+02
1.644830203056335449e+01,1.720000000000000000e+02
1.652347207069396973e+01,1.730000000000000000e+02
1.659866738319396973e+01,1.740000000000000000e+02
1.667386341094970703e+01,1.750000000000000000e+02
1.674911141395568848e+01,1.760000000000000000e+02
1.689746332168579102e+01,1.770000000000000000e+02
1.704348564147949219e+01,1.780000000000000000e+02
1.711669278144836426e+01,1.790000000000000000e+02
1.718988490104675293e+01,1.800000000000000000e+02
1.726535558700561523e+01,1.810000000000000000e+02
1.734063243865966797e+01,1.820000000000000000e+02
1.741592001914978027e+01,1.830000000000000000e+02
1.749110960960388184e+01,1.840000000000000000e+02
1.756628656387329102e+01,1.850000000000000000e+02
1.763949155807495117e+01,1.860000000000000000e+02
1.778956794738769531e+01,1.870000000000000000e+02
1.793593072891235352e+01,1.880000000000000000e+02
1.800931334495544434e+01,1.890000000000000000e+02
1.808273077011108398e+01,1.900000000000000000e+02
1.815842795372009277e+01,1.910000000000000000e+02
1.823437380790710449e+01,1.920000000000000000e+02
1.833073592185974121e+01,1.930000000000000000e+02
1.848026037216186523e+01,1.940000000000000000e+02
1.855367207527160645e+01,1.950000000000000000e+02
1.862701630592346191e+01,1.960000000000000000e+02
1.870267319679260254e+01,1.970000000000000000e+02
1.877858686447143555e+01,1.980000000000000000e+02
1.885445117950439453e+01,1.990000000000000000e+02
1.892973089218139648e+01,2.000000000000000000e+02
1.900503253936767578e+01,2.010000000000000000e+02
1.908031678199768066e+01,2.020000000000000000e+02
1.915567231178283691e+01,2.030000000000000000e+02
1.945020627975463867e+01,2.040000000000000000e+02
1.952344799041748047e+01,2.050000000000000000e+02
1.959662818908691406e+01,2.060000000000000000e+02
1.967195630073547363e+01,2.070000000000000000e+02
1.974722361564636230e+01,2.080000000000000000e+02
1.982248282432556152e+01,2.090000000000000000e+02
1.989769577980041504e+01,2.100000000000000000e+02
1.997310590744018555e+01,2.110000000000000000e+02
2.004623293876647949e+01,2.120000000000000000e+02
2.034137177467346191e+01,2.130000000000000000e+02
2.043478417396545410e+01,2.140000000000000000e+02
2.050799226760864258e+01,2.150000000000000000e+02
2.058115029335021973e+01,2.160000000000000000e+02
2.065434670448303223e+01,2.170000000000000000e+02
2.080345797538757324e+01,2.180000000000000000e+02
2.102248549461364746e+01,2.190000000000000000e+02
2.109566259384155273e+01,2.200000000000000000e+02
2.116884851455688477e+01,2.210000000000000000e+02
2.124201464653015137e+01,2.220000000000000000e+02
2.146162772178649902e+01,2.230000000000000000e+02
2.153486943244934082e+01,2.240000000000000000e+02
2.160839629173278809e+01,2.250000000000000000e+02
2.168429160118103027e+01,2.260000000000000000e+02
2.176003026962280273e+01,2.270000000000000000e+02
2.183590269088745117e+01,2.280000000000000000e+02
2.191186141967773438e+01,2.290000000000000000e+02
2.198757076263427734e+01,2.300000000000000000e+02
2.206290292739868164e+01,2.310000000000000000e+02
2.213827967643737793e+01,2.320000000000000000e+02
2.221430182456970215e+01,2.330000000000000000e+02
2.231048536300659180e+01,2.340000000000000000e+02
2.238368010520935059e+01,2.350000000000000000e+02
2.245686316490173340e+01,2.360000000000000000e+02
2.253214740753173828e+01,2.370000000000000000e+02
2.260737848281860352e+01,2.380000000000000000e+02
2.268264842033386230e+01,2.390000000000000000e+02
2.275798368453979492e+01,2.400000000000000000e+02
2.290634059906005859e+01,2.410000000000000000e+02
2.305281376838684082e+01,2.420000000000000000e+02
2.312833905220031738e+01,2.430000000000000000e+02
2.320151472091674805e+01,2.440000000000000000e+02
2.327466177940368652e+01,2.450000000000000000e+02
2.334988975524902344e+01,2.460000000000000000e+02
2.342516946792602539e+01,2.470000000000000000e+02
2.350046634674072266e+01,2.480000000000000000e+02
2.357573318481445312e+01,2.490000000000000000e+02
2.367112612724304199e+01,2.500000000000000000e+02
